Run: 2, epoch: 22, HR@10: 0.5386, NDCG@10: 0.2447, AUC: 0.8633,                                 kg train loss: 551.2374, cf train loss: 642.9302,                                 kg eval loss: 532.5290, cf eval loss: 33.1539 
Run: 2, epoch: 23, HR@10: 0.5362, NDCG@10: 0.2436, AUC: 0.8629,                                 kg train loss: 549.1568, cf train loss: 642.7817,                                 kg eval loss: 530.7963, cf eval loss: 33.3413 
Run: 2, epoch: 24, HR@10: 0.5411, NDCG@10: 0.2458, AUC: 0.8626,                                 kg train loss: 543.8070, cf train loss: 641.3593,                                 kg eval loss: 526.0048, cf eval loss: 33.4320 
Run: 2, epoch: 25, HR@10: 0.5400, NDCG@10: 0.2453, AUC: 0.8630,                                 kg train loss: 542.9274, cf train loss: 641.0541,                                 kg eval loss: 526.4095, cf eval loss: 33.2950 
Run: 2, epoch: 26, HR@10: 0.5380, NDCG@10: 0.2444, AUC: 0.8628,                                 kg train loss: 540.4019, cf train loss: 641.5298,                                 kg eval loss: 523.0707, cf eval loss: 33.2372 
Run: 2, epoch: 27, HR@10: 0.5359, NDCG@10: 0.2435, AUC: 0.8607,                                 kg train loss: 537.1088, cf train loss: 640.5966,                                 kg eval loss: 519.9701, cf eval loss: 33.6221 
Run: 2, epoch: 28, HR@10: 0.5417, NDCG@10: 0.2461, AUC: 0.8632,                                 kg train loss: 534.0166, cf train loss: 641.0914,                                 kg eval loss: 518.4596, cf eval loss: 33.2911 
Run: 2, epoch: 29, HR@10: 0.5402, NDCG@10: 0.2454, AUC: 0.8614,                                 kg train loss: 532.1279, cf train loss: 640.9040,                                 kg eval loss: 517.5215, cf eval loss: 33.5949 
Run: 2, epoch: 30, HR@10: 0.5447, NDCG@10: 0.2475, AUC: 0.8628,                                 kg train loss: 531.3145, cf train loss: 640.7421,                                 kg eval loss: 513.7469, cf eval loss: 33.3460 
Run: 2, epoch: 31, HR@10: 0.5430, NDCG@10: 0.2467, AUC: 0.8630,                                 kg train loss: 530.4618, cf train loss: 639.9508,                                 kg eval loss: 514.9605, cf eval loss: 33.3172 
Run: 2, epoch: 32, HR@10: 0.5373, NDCG@10: 0.2441, AUC: 0.8615,                                 kg train loss: 529.8532, cf train loss: 640.0757,                                 kg eval loss: 511.2122, cf eval loss: 33.5232 
Run: 2, epoch: 33, HR@10: 0.5402, NDCG@10: 0.2454, AUC: 0.8623,                                 kg train loss: 526.3467, cf train loss: 639.4536,                                 kg eval loss: 510.8391, cf eval loss: 33.4098 
